geneID,symbol
314406,Serpina1f
314416,Ak7
314417,Papola
314423,Bcl11b
314432,Uba1
314436,Elk1
314438,Degs2
314442,Wars1
314459,Amn
314462,Trmt61a
314465,Ppp1r13b
314478,Ahnak2
314480,Gpr132
314487,Igha
314523,Dync2i1
314539,Macc1
314543,Gulp1
314545,Wdr75
314553,Ptdss1
314587,Zfp472
314598,Wiz
314612,Shc2
314613,Rnf126
314614,Plppr3
314615,Prtn3
314616,Arid3a
314619,Sbno2
314621,Stk11
314622,Cbarp
314623,Midn
314633,Ap3d1
314637,Slc39a3
314638,Creb3l3
314640,Tjp3
314641,Pip5k1c
314642,Fzr1
314644,Dohh
314647,Celf5
314648,Ncln
314649,S1pr4
314654,Myo1f
314675,Abtb3
314681,Ric8b
314690,Washc4
314694,Chst11
314704,Hcfc2
314711,Spic
314717,Scyl2
314718,Actr6
314721,Anks1b
314743,Cdk17
314746,Usp44
314756,Cradd
314759,Ndufa13-ps1
314764,Eea1
314771,Kera
314772,Epyc
314785,Tmtc3
314787,Cep290
314788,Rlig1
314800,Acss3
314814,Nav3
314818,E2f7
314824,Osbpl8
314843,Ptprb
314847,Best3
314848,Lrrc10
314850,Frs2
314855,Cpm
314856,Mdm2
314859,Mdm1
314862,Dyrk2
314870,Irak3
314897,Ppm1h
314903,Srgap1
314904,Arhgef25
314906,Kif5a
314910,Nab2
314917,Pkhd1l1
314930,Zfpm2
314949,Rad21
314961,Asap1
314969,Nop2
314979,Deptor
314981,Col14a1
314988,Zhx2
315000,Rnf139
315023,Slc25a32
315034,Fbxo43
315037,Atmin
315039,Osr2
315045,Pop1
315047,Laptm4b
315054,Slc45a4
315055,Dennd3
315058,Chrac1
315059,Trappc9
315074,Slurp2
315075,Ly6d
315084,Gsdmd
315085,Naprt
315091,Spatc1
315093,Maf1
315108,Apol3l1
315112,Foxred2
315114,C1qtnf6
315119,Mfng
315121,Cdc42ep1
315131,Kdelr3
315133,Ddx17
315135,Sun2
315136,Cbx6
315137,Apobec3
315139,Tab1
315141,Mief1
315150,Adsl
315151,Mrtfa
315158,Zc3h7b
315159,Tob2
315160,Desi1
315162,Mei1
315166,Smdt1
315167,Ndufa6
315170,Poldip3
315174,Scube1
315189,Prr5
315190,Upk3a
315191,Fbln1
315196,Wnt7b
315203,Gramd4
315210,Brd1
315214,Ttll8
315215,Mlc1
315216,Selenoo
315217,Plxnb2
315219,Tymp
315220,Mapk8ip2
315222,Arsa
315259,Prickle1
315263,Adamts20
315265,Twf1
315272,Ano6
315291,Ccnt1
315294,Wnt10b
315297,Nckap5l
315298,Racgap1
315305,Atf1
315308,Csrnp2
315309,Tfcp2
315311,Slc4a8
315318,Krt80
315320,Krt84
315323,Krt4
315324,Krt78
315326,Tns2
315330,Espl1
315333,Atf7
315337,Hoxc13
315338,Hoxc10
315341,Hoxc5
315344,Smug1
315345,Copz1
315346,Itga5
315348,Nckap1l
315350,Irs4
315352,Nxt2
315388,Tmprss6
315409,Cep126
315422,Mtmr2
315423,Cep57
315427,Sesn3
315430,Amotl1
315435,Panx1
315438,Deup1
315439,Slc36a4
315447,Chordc1
315451,Muc16
315461,Tmed1
315463,Timm29
315465,Odad3
315478,Snx19
315484,Bbs9
315497,Tbx20
315508,Ncapd3
315509,Jam3
315510,Igsf9b
315523,Nfrkb
315530,Arhgap32
315532,Fli1
315546,Kirrel3
315548,Srpra
315550,Rpusd4
315554,Pus3
315564,Robo3
315567,Panx3
315571,Or8g20b
315572,Or8g20e
315573,Or10d1
315579,Ubash3b
315597,Mfrp
315598,C1qtnf5
315599,Nlrx1
315600,Vps11
315606,Kmt2a
315608,Ube4a
315609,Cd3e
315610,Jaml
315611,Scn4b
315615,Dscaml1
315617,Sidt2
315634,Rbm7
315639,Usp28
315644,Bco2
315645,Pih1d2
315648,Ppp2r1b
315649,Sik2
315655,Rdx
315663,Exph5
315664,Poglut3
315665,C8h11orf65
315666,Npat
315668,Rab39a
315670,Elmod1
315675,Gldn
315676,Dmxl2
315689,Hmg20a
315691,Lingo1
315696,Snx33
315697,Imp3
315705,Rpp25
315707,Csk
315708,Edc3
315711,Sema7a
315712,Ccdc33
315713,Pml
315714,Loxl1
315716,Cd276
315731,Larp6
315732,Uaca
315740,Kif23
315741,Paqr5
315744,Itga11
315745,Fem1b
315746,Cln6
315748,Skor1
315750,Lctl
315756,Dennd4a
315758,Dpp8
315760,Parp16
315761,Cilp
315769,Trip4
315771,Herc1
315776,Tln2
315795,Cgnl1
315806,Prtg
315824,Bmp5
315840,Myo6
315843,Phip
315851,Elovl4
315852,Ttk
315858,Ibtk
315863,Ube3d
315870,Tbx18
315879,Adamts7
315880,Tbc1d2b
315882,Zic4
315883,Plscr2
315891,Dipk2a
315904,Paqr9
315911,Rnf128
315912,Tbc1d8b
315920,Vsig1
315923,Lysmd3
315926,Pls1
315936,Zbtb38
315939,Pxylp1
315949,Armc8
315952,Dzip1l
315953,Cldn18
315958,Stag1
315959,Msl2
315962,Ky
315969,Topbp1
315973,Acad11
315979,Col6a6
315987,Dcaf1
315988,Rbm15b
315989,Manf
315992,Dock3
315994,Mapkapk3
315996,Sema3f
315997,Rbm6
315999,Mon1a
316001,Inka1
316003,Amigo3
316005,Arih2
316008,Ccdc51
316009,Plxnb1
316010,Camp
316012,Klhl18
316013,Setd2
316017,Als2cl
316018,Rtp3
316019,Ccrl2
316021,Epm2aip1
316023,Dclk3
316033,Glb1
316034,Cnot10
316035,Cmtm6
316039,Osbpl10
316051,Azi2
316052,Eomes
316062,Slc22a13
316064,Oxsr1
316077,Entpd3
316085,Trak1
316088,Klhl40
316090,Gask1a
316091,Pomgnt2
316096,Zfp105
316098,Exosc7
316101,Limd1
316102,Lztfl1
316122,Abhd5
316123,Gtf2f1
316129,Uhrf1
316130,Plin3
316131,Fem1a
316137,Adgre1
316153,Sult1c2a
316164,Satb1
316201,Daam2
316205,Lrfn2
316209,Med20
316211,Usp49
316213,Frs3
316214,Tfeb
316216,Taf8
316218,Guca1b
316219,Trerf1
316221,Tbcc
316228,Cul9
316229,Ttbk1
316231,Abcc10
316232,Dlk2
316233,Tjap1
316235,Polh
316237,Mad2l1bp
316238,Rsph9
316241,Nfkbie
316254,Tdrd6
316256,Tnfrsf21
316258,Cd2ap
316259,Opn5
316265,Pgk2
316273,Mcm3
316275,Paqr8
316304,Lgsn
316313,Dst
316317,Imp4
316325,Hs6st1
316326,Neurl3
316327,Arid5a
316328,Kansl3
316330,Ankrd23
316348,Pdcl3
316351,Npas2
316369,Nck2
316370,Poglut2
316384,Cavin2
316400,Pgap1
316413,Flacc1
316421,Aox2
316424,Aox4
316425,Sgo2
316432,Ica1l
316440,Ino80d
316457,Pikfyve
316477,Smarcal1
316482,Crispld1
316484,Cct6a-ps3
316519,Slc11a1
316521,Vil1
316526,Wnt6
316527,Wnt10a
316531,Tuba4a
316533,Chpf
316539,Epha4
316557,Rhbdd1
316559,Slc19a3
316561,Sphkap
316573,Dner
316575,Trip12
316599,Usp40
316600,Ugt1a-ps1
316602,Hjurp
316611,Agap1
316620,Mlph
316626,Hes6
316628,Asb1
316632,Ndufa10l1
316639,Farp2
316640,Atg4b
316643,Chchd2l3
316663,Fbxl17
316711,Gtf2a1l
316717,Ppp1cb-ps7
316731,Mettl4
316732,Smchd1
316736,Emilin2
316737,Lpin2
316740,Myom1
316742,Tgif1
316758,Lama1
316764,Mtcl1
316767,Ddx11
316777,Txndc2
316794,Brcc3
316810,Gtf3c3
316820,Etaa1-ps1
316842,Metrnl
316916,Clptm1l
316940,Spetex2f
316976,Etfbkmt
316982,Resf1
317163,Eif1a
317170,Slc9a7
317189,Diaph2
317191,Apool
317203,Rps6ka6
317204,Pcdh11x
317213,Brwd3
317218,Itm2a
317235,Zdhhc15
317237,Uprt
317241,Rlim
317256,Taf1
317258,Itgb1bp2
317259,Nono
317260,Zmym3
317268,Arx
317275,Rpl7l1
317296,Mtmr1
317322,Gpc4
317335,Ddx3x
317343,Med14
317346,Bcor
317368,Porcn
317370,Wdr13
317371,Was
317374,Timm17b
317376,Tfe3
317377,Ccdc120
317381,Ccdc22
317382,Foxp3
317385,Fus
317391,Shroom4
317395,Spin2a
317396,Ubqln2
317398,Usp51
317399,Ddx21
317405,Gprasp2
317407,Gprasp3
317413,Morf4l2
317420,Wnk3
317425,Phf8
317432,Kdm5c
317435,Shroom2
317439,Wwc3
317464,Msl3
317468,Tlr7
317470,Egfl6
317517,Ptchd1
317546,Tab3
317553,Il1rapl1
317575,Smarca1
317576,Ocrl
317580,Rab33a
317589,Stk26
317590,Magec2
317598,Mcf2
317599,Atp11c
317608,Gpr101
317630,Bloc1s6
317646,Rpl13a
317673,Bbc3
317674,Fzd5
317675,Tph2
317676,Lat2
317715,Gsc
319104,Taar8a
319105,Taar8c
319106,Taar8b
319107,Taar9
319110,Hnrnpr
337868,Myod1
337920,Naglt1
338401,Crip2
338418,Scgb3a1
338443,Gpbar1
338457,Tlr9
338458,Obscn
338474,Tmem132a
353118,Mast1
353218,Tnfsf9
353227,Zbtb16
353228,Zar1
353229,Sgms1
353230,Lhfpl4
353231,Spg7
353233,Nsmaf
353250,Hcar2
353251,Prss21
353252,Rdh10
353255,Nadsyn1
353256,Gtf2i
353302,Kif15
353304,Pigu
353305,Tbx3
353306,Spata31
353316,Gsdme
353317,Acsm4
353498,Cyp11b3
359725,Cbr4
359726,Rnasel
359727,Bysl
360034,Myrip
360161,Nek6
360202,Ston1
360204,Zfp24
360228,Wfdc21
360229,Cox8c
360243,Top2a
360254,Brca2
360268,Sult1e1
360272,Slit2
360302,Ptprk
360323,RT1-N2
360348,Hsd3b1
360395,Prr4
360406,Ptprf
360417,Ptprq
360420,Rdh7
360426,Pla2g6
360457,Vegfd
360461,Cep20
360463,Mpv17
360464,Parn
360466,Zc3h7a
360468,Emp2
360471,Usp7
360476,Nagpa
360477,Glyr1
360478,Smim22
360480,Cdip1
360481,Dnaja3
360482,Tfap4
360491,Traf7
360492,Jpt2
360496,Ciao3
360497,Wdr24
360498,Jmjd8
360500,Arhgdig
360502,Fam234a
360503,Luc7l
360504,Hba-a2
360505,Nprl3
360509,Dock2
360511,Pank3
360514,Ublcp1
360515,Clint1
360518,Gfpt2
360520,Tbc1d9b
360521,Rufy1
360526,P4ha2
360533,Rnf187
360534,Trim11
360537,Tom1l2
360539,Slc47a1
360540,Akap10
360543,Myh4
360546,Efnb3
360547,Sat2
360548,Tnfsf12
360549,Plscr3
360550,Phf23
360551,Bcl6b
360552,Pelp1
360554,Rnf167
360555,Inca1
360557,Nlrp1a
360559,Pimreg
360560,4933427D14Rikl
360563,Ncbp3
360564,Tax1bp3
360565,Spata22
360568,Mettl16
360569,Mrm3
360570,Myo18a
360571,Rab34
360572,Rpl23a
360575,Ankrd13b
360576,Trarg1
360577,Nxn
360579,Ccl9
360580,Dusp14
360581,Tada2a
360584,Ggnbp2
360588,Brip1
360589,Ints2
360592,Trim37
360593,Ppm1e
360595,Rnft1
360596,Msi2
360600,Spag9
360606,Itga3
360609,Cbx1
360610,Nfe2l1
360611,Copz2
360613,Cwc25
360616,Ppp1r1b
360618,Ormdl3
360619,Gsdma
360621,Cdc6
360622,Igfbp4
360623,Krt28
360625,Krt12
360626,Krt19
360627,Fkbp10
360630,Naglu
360631,Mlx
360632,Retreg3
360635,Etv4
360640,Map3k14
360642,Kansl1
360643,Cdc27
360647,Icam2
360652,Sdk2
360654,Dnai2
360658,Gga3
360659,Mif4gd
360661,Llgl2
360662,Sap30bp
360663,Unk
360664,Ten1
360665,Jmjd6
360668,Sec14l1
360670,Slc26a11
360672,Cep131
360673,Tepsin
360677,Mcrip1
360678,Arhgdia
360682,Wdr45b
360687,Cadm2
360697,Ifngr2
360698,Tmem50b
360702,Ttc3
360703,Vps26c
360704,Hmgn1
360709,Tfg
360712,Morc1
360715,Boc
360717,Gramd1c
360718,Popdc2
360722,Pdia5
360725,Snx4
360730,Ostn
360731,Tprg1
360733,Rtp4
360734,Dnajb11
360737,Tbx1
360738,Tango2
360739,Ranbp1
360741,Ess2
360742,Dgcr2
360743,Med15
360745,Lztr1
360746,Ppil2
360747,Spag6l
360748,Prkdc
360750,Ccl25
360753,Pnpla6
360760,Pan3
360761,Lnx2
360762,Polr1d
360763,Usp12
360768,Ccz1
360772,Zfand2a
360773,Sun1
360775,Zfp157
360776,Lamtor4
360785,Ap1s1
360790,Upk3b
360792,Styxl1
360793,Rhbdd2
360796,Rcc1l
360797,Rabgef1
360800,Sumf2
360801,Ncor2
360803,Snrnp35
360804,Cdk2ap1
360814,Rasal1
360816,Sdsl
360817,Med13l
360818,Fbxo21
360819,Suds3
360820,Pxn
360821,Gatc
360822,Sppl3
360823,Ankrd13a
360826,Hscb
360827,Ulk1
360833,Kdsr
360834,Vps4b
360835,Cdh19
360838,Lypd1
360839,Tmem163
360840,Srgap2
360842,Plekha6
360843,Etnk2
360845,Zc3h11a
360847,Ube2t
360849,Kif14
360850,Nek7
360853,Uchl5
360854,Arpc5
360855,Smg7
360857,Rgs16
360858,Lhx4
360860,Cop1
360865,Prrc2c
360866,Scyl3
360871,Mpzl1
360872,Rcsd1
360873,Gpa33
360874,Tada1
360878,Klhdc9
360881,Dusp23
360882,Cadm3
360886,Ahctf1
360887,Coq8a
360891,Enah
360893,Taf1a
360896,Esrrg
360903,Fgfrl1
360904,Idua
360905,Mtf2
360908,Cdc7
360912,Helq
360914,Plac8
360915,Cops4
360916,Tmem150c
360917,Cnot6l
360918,Pf4
360920,Mob1b
360921,Rufy3
360922,Jchain
360926,Lnx1
360932,Atp10d
360937,Tbc1d1
360946,Zcchc4
360949,Cpeb2
360950,Wdr1
360953,Stx18
360956,Tbc1d14
360958,Ablim2
360959,Htra3
360960,Hmx1
360961,Mxd4
360962,Tacc3
360967,Rnf185
360968,Tbc1d10a
360969,Castor1
360970,Cabp7
360971,Nipsnap1
360972,Thoc5
360973,Gas2l1
360975,Ogdh
360977,Tbrg4
360980,Tns3
360985,Tmem17
360990,Usp34
360991,Vrk2
360992,Pnpt1
360993,Ppp4r3b
361002,Dusp13b
361003,Dusp29
361008,Spetex2h
361012,Spetex2e
361013,Ube2e2
361015,Atxn7
361020,Rpp14
361029,Ktn1
361035,Mettl3
361037,Mrpl52
361041,Carmil3
361042,Pck2
361046,Parp4
361047,Ska3
361055,Kpna3
361056,Rnaseh2b
361057,Ints6
361060,Ebf2
361068,Nudt18
361069,Dmtn
361071,Sucla2
361073,Cog3
361074,Slc25a30
361076,Dgkh
361084,Lmo7
361086,Scel
361088,Obi1
361089,Ndfip2
361091,Uggt2
361092,Stk24
361094,Ubac2
361095,Zic5
361096,Zic2
361099,Spetex2g
361100,Top2b
361102,Polr3a
361103,Zmiz1
361107,Actr8
361109,Dcp1a
361111,Uqcc5
361120,Eps15l1
361122,Ankle1
361131,Pbx4
361135,Marchf1
361142,Galntl6
361149,Ankrd37
361151,Ufsp2
361159,Eri1
361160,Leprotl1
361167,Bag4
361169,Letm2
361171,Golga7
361176,Upf3a
361178,Tfdp1
361181,Cul4a
361182,Pcid2
361185,Naxd
361190,Usp19
361191,Nsun2
361195,Cdc14b
361196,Habp4
361197,Ercc6l2
361202,Gkap1
361205,Lect2
361207,Tmed9
361208,Rab24
361213,Sptlc1
361217,Spin1
361221,Nol8
361226,Cd83
361227,Tbc1d7
361228,Adtrp
361230,Tmem170b
361232,Pak1ip1
361233,Ssr1
361237,Cdyl
361239,Bphl
361241,Serpinb9
361242,Dusp22
361243,Cdkal1
361244,Kiaa0319
361245,Cmah
361247,Hist1h2bd
361251,Elmo1
361255,Tbce
361258,Cul2
361261,Ccny
361262,Heatr1
361271,Upf2
361272,Dhtkd1
361273,Sec61a2
361274,Nudt5
361285,Mllt10
361286,Msrb2
361288,Fundc2
361289,Colec12
361293,Riok3
361295,Ss18
361296,Rnf125
361303,Lims2
361308,Kif20a
361310,Pfdn1
361313,Rell2
361314,Arap3
361319,Spink5
361321,Atg12
361324,Sema6a
361326,Dtwd2
361328,Snx24
361338,Fech
361341,Ccbe1
361342,Cplx4
361344,Mppe1
361351,Hdhd2
361354,Fbxo15
361364,Dok4
361365,Polr2c
361367,Amfr
361368,Large1
361370,Tom1
361374,Brd7
361377,Phkb
361378,Man2b1
361381,Rad23a
361383,Adgre5
361384,Dnajb1
361385,Ndufb7
361388,Gab1
361389,Anapc10
361390,Abce1
361391,Cbfb
361396,Ranbp10
361399,Edc4
361400,Nfatc3
361401,Pla2g15
361402,Prmt7
361403,Terf2
361407,Cog4
361410,Tmem231
361413,Nudt7
361415,Dynlrb2
361419,Dnaaf1
361420,Taf1c
361423,Cibar2
361425,Emc8
361430,Piezo1
361431,Cbfa2t3
361432,Cdh15
361433,Cpne7
361434,Cdk10
361435,Fanca
361437,Dbndd1
361438,Gas8
361439,Abcb10
361441,Fam89a
361442,Sipa1l2
361443,Ntpcr
361450,Ust
361452,Ltv1
361458,Akap7
361459,Clvs2
361466,Tppp
361467,Lpcat1
361472,Mthfd1l
361474,Ipcef1
361476,Rsph3
361478,Pnldc1
361502,Ppp6r1
361503,Eps8l1
361505,Cdc42ep5
361508,Mzf1
361509,Ube2m
361510,Sult2a2
361512,Ehd2
361514,Meis3
361516,Ceacam12
361517,Vasp
361520,Dmac2
361522,Hnrnpul1
361523,Cyp2b2
361526,Sertad1
361527,Pld3
361531,Paf1
361532,Sirt2
361537,Tyrobp
361544,Etv2
361545,Rbm42
361549,Lgi4
361550,Gramd1a
361552,Wtip
361554,Lsm14a
361555,Ankrd27
361565,Vrk3
361568,Rras
361574,Snrnp70
361576,Tulp2
361577,Kdelr1
361578,Nomo1
361580,Gtf2h1
361585,Ube3a
361586,Trpm1
361596,Idh2
361597,Fes
361598,Iqgap1
361601,Abhd17c
361604,Sytl2
361605,Pcf11
361607,Emsy
361613,Ppme1
361615,Relt
361617,Arap1
361618,Stim1
361619,Hbb-b1
361620,LOC361620
361623,Trim66
361624,Akip1
361625,Nrip3
361626,Tmem41b
361627,Zfp143
361628,Eif4g2
361630,Tead1
361631,Cyp2r1
361632,Pik3c2a
361634,Ccp110
361635,Vps35l
361638,Acsm1
361640,Polr3e
361641,Ears2
361643,Lcmt1
361645,Nsmce1
361649,Atxn2l
361651,Prrt2
361652,Srcap
361655,Tial1
361659,Plekha1
361661,Pstk
361662,Bub3
361664,Eef1akmt2
361668,Ebf3
361672,Kndc1
361673,Ifitm3
361674,Eps8l2
361675,Cend1
361676,Pnpla2
361677,Tollip
361679,Dusp8
361680,Lsp1
361684,Nap1l4
361686,Osbpl5
361688,Kmt5b
361689,Unc93b1
361694,Pitpnm1
361696,Rps6kb2
361697,Tbc1d10c
361698,Pold4
361699,Ankrd13d
361700,Kdm2a
361704,Ctsf
361705,Cnih2
361706,Rab1b-ps1
361709,Ap5b1
361710,Sipa1
361711,Dpf2
361712,Syvn1
361715,Rps6ka4
361719,Spindoc
361722,Bscl2
361724,Mta2
361725,Scgb2a1
361726,Sdhaf2
361727,Tmem216
361728,Tmem138
361730,Tkfc
361732,Tmem109
361736,Patl1
361739,Tmc1
361745,Smarca2
361746,Rfx3
361749,Il33
361751,Rnls
361752,Pde6c
361753,Noc3l
361765,Btrc
361767,Poll
361769,Sufu
361771,Zdhhc6
361775,Trub1
361776,Ccdc172
361778,Sfxn4
361783,Zfp57
361784,Polr1h
361789,Atat1
361791,Nrm
361794,Nfkbil1
361795,Ltb
361796,Abhd16a
361798,Ehmt2
361799,Dxo
361800,Whr1
361801,Rxrb
361802,Hsd17b8
361805,Uqcc2
361807,Lemd2
361808,Snrpc
361809,Zfp523
361810,Fkbp5
361811,Srpk1
361813,Stk38
361814,Srsf3
361815,Rnf8
361818,Rsph1
361821,Col6a2
361822,Ybey
361824,Chchd10
361825,Smarcb1
361828,Specc1l
361831,Ube2d1
361832,Bicc1
361833,Ank3
361838,Hnrnph3
361839,Ctnna3
361840,Spock2
361842,Sar1a
361843,Aifm2
361844,Macroh2a2
361845,Eif4ebp2
361846,Vps26a
361849,Ccar1
361857,Traf3ip2
361858,Gtf3c6
361859,Cdc40
361866,Hace1
361878,Tent2
361879,Wdr41
361881,Zbed3
361882,Arhgef28
361884,Mccc2
361886,Adamts6
361887,Cwc27
361894,Ndufaf2
361895,Elovl7
361898,Ankrd55
361902,Mroh2b
361907,Fbxl7
361915,Lrrgt00014
361916,Chmp4c
361917,Zfand1
361920,Ythdf3
361921,Ect2
361925,Actl6a
361927,Fxr1
361929,Atp11b
361930,Bbs7
361939,Mfsd8
361940,Pgrmc2
361944,Elf2
361945,Postn
361946,Supt20h
361948,Nbea
361956,Rsrc1
361959,Kpna4
361967,Ppid
361969,Fga
361970,Trim2
361974,Gatb
361980,Khdc4
361984,Ubap2l
361985,Ns5atp4
361986,Slc39a1
361987,Dennd4b
361988,Ints3
361990,Chtop
361991,S100a16
361995,Prpf3
361999,Anp32e
362002,Rnf115
362003,Gpr89b
362004,Gdap2
362007,Sike1
362011,Dram2
362012,Strip1
362013,Ahcyl1
362015,Ampd2
362018,Sypl2
362021,Gpsm2
362029,Agl
362035,Ndst4
362036,Ank2
362037,Ap1ar
362040,Ostc
362041,Rpl34
362044,Cenpe
362045,Lamtor3
362046,Dapp1
362048,Tspan5
362049,Unc5c
362050,Gbp5
362051,Lmo4
362052,Clca5
362053,Clca4
362058,Miga1
362061,Cryz
362065,Wls
362076,Il36b
362078,Ehmt1
362081,Fbxw5
362085,Sohlh1
362088,Snapc4
362092,Brd3
362093,Wdr5
362094,Mrps2
362095,Gtf3c5
362096,Setx
362098,Gle1
362100,Endog
362102,Ptpa
362106,Fubp3
362107,Aif1l
362110,Cdk9
362112,Tor2a
362115,Niban2
362118,Mvb12b
362119,C5
362125,Nr6a1
362129,Gtdc1
362132,Epc2
362134,Mmadhc
362142,Bbs5
362145,Slc25a12
362149,Cir1
362151,Lnpk
362152,Hnrnpa3
362153,Cwc22
362154,Zc3h15
362156,Zdhhc5
362160,Celf1
362161,Rapsn
362162,Arfgap2
362164,Atg13
362165,Creb3l1
362166,Phf21a
362169,Alkbh3
362170,Api5
362171,Prr5l
362172,Trim44
362173,Caprin1
362176,Lmo2
362178,Cstf3
362182,Rcn1
362186,Kif18a
362191,Dph6
362196,Chac1
362199,Vps39
362201,Ccndbp1
362202,Epb42
362203,Tubgcp4
362211,Mall
362212,Tmem87b
362214,Nop56
362216,Mrps26
362217,Cenpb
362219,Gpcpd1
362220,Lamp5
362223,Snrpb2
362224,Kat14
362226,Sec23b
362228,Naa20
362229,Xrn2
362235,Syndig1
362237,Tbc1d20
362238,Dusp15
362242,Snta1
362245,Map1lc3a
362246,Tp53inp2
362247,Trpc4ap
362248,Procr
362249,Cpne1
362251,Rbm39
362257,Ralgapb
362258,Actr5
362260,Dhx35
362261,Lpin3
362263,Ptprt
362264,Srsf6
362265,Ift52
362268,Rbpjl
362269,Pcif1
362271,Elmo2
362272,Tp53rkb
362274,Ddx27
362275,B4galt5
362277,Rnf114
362279,Pard6b
362280,Tfap2c
362281,Rae1
362282,Pck1
362283,Stx16
362284,Phactr3
362285,Col9a3
362287,Slc17a9
362288,Rtel1
362289,Lime1
362291,Myt1
362293,Dnajb6
362300,Agap3
362301,Tmub1
362302,Abcb8
362304,Orc5
362316,Cdk14
362317,Krit1
362322,Slc25a13
362324,Mios
362325,Mdfic
362329,Impdh1
362332,Flnc
362335,Nup205
362339,Creb3l2
362342,Hipk2
362343,Parp12
362344,Ndufb2
362347,Prss3
362353,Tcaf1
362356,Cul1
362359,Pals2
362360,Osbpl3
362361,Hnrnpa2b1
362367,Znrf2
362374,Vopp1
362376,Herc6
362378,Fam13a
362383,Rpia
362384,Reep1
362385,Pole4
362388,Mrpl53
362391,Mxd1
362393,Antxr1
362394,Isy1
362398,Plxna1
362399,Zxdc
362404,Suclg2
362409,Sumf1
362412,Rad18
362414,Tada3
362415,Ttll3
362416,Rpusd3
362418,Irak2
362419,Tamm41
362425,Zfp637
362426,Bms1
362427,Mical3
362428,Rimklb
362429,Mfap5
362430,Clec4a1
362431,Clec4a3
362432,Clec4d
362434,Lpcat3
362436,Gpr162
362438,Ncapd2
362440,Ndufa9
362441,Itfg2
362443,Klrb1a
362445,Clec2d2
362447,Clec2g
362450,Prp2
362452,Borcs5
362453,Crebl2
362454,Hebp1
362456,Arhgdib
362460,Golt1b
362461,C2cd5
362464,Bmal2
362465,Tmtc1
362466,Bicd1
362477,Rgs20
362479,Tcea1
362481,Tox
362485,Ccne2
362489,Runx1t1
362490,Pip4p2
362491,Ripk2
362495,Ndufaf4
362501,Topors
362502,Ubap1
362504,Dctn3
362505,Ccl27
362506,Ccl19
362508,Spag8
362510,Melk
362511,Fbxo10
362513,Shb
362515,Anks6
362517,Mrpl50
362518,Pgap4
362519,Smc2
362520,Fktn
362521,Tmem38b
362522,Zfp462
362524,Ptpn3
362527,Mup4
362528,Fkbp15
362533,Tle1
362537,Snapc3
362540,Hacd4
362549,Efcab7
362550,Ror1
362556,Ttc4
362558,Lrp8
362559,Zyg11b
362564,Bend5
362566,Lrrc41
362567,Pomgnt1
362572,Artn
362573,Szt2
362575,Med8
362578,Svbp
362581,Scmh1
362584,Col9a2
362587,Macf1
362588,Ndufs5
362590,Inpp5b
362591,Mtf1
362594,Meaf6
362595,Oscp1
362598,Sh3d21
362599,Trappc3
362600,Adprs
362602,Zmym6
362606,Sync
362607,Kpna6
362609,Pum1
362612,Srsf4
362613,Zdhhc18
362618,Fam76a
362619,Smpdl3b
362622,Cep85
362623,Catsper4
362624,Selenon
362627,Rcan3
362628,Ifnlr1
362629,Il22ra1
362630,Srsf10
362631,Rpl11
362634,C1qc
362635,Zbtb40
362636,Usp48
362638,Cda
362641,Micos10
362643,Emc1
362645,Atp13a2
362648,Arhgef19
362650,Fblim1
362653,Ctrc
362657,Mthfr
362665,Camta1
362666,Dnajc11
362675,Tp73
362676,Prxl2b
362678,Faap20
362685,Gpatch11
362686,Cebpz
362687,Srsf7
362688,Gemin6
362691,Tmem178a
362696,Ttc7a
362697,Ppp1r21
362699,Yipf4
362700,Spast
362702,Lclat1
362703,Wdr43
362704,Babam2
362706,Rbks
362708,Trim54
362710,Agbl5
362711,Tmem214
362712,Drc1
362713,Selenoi
362715,Dtnb
362720,Rrm2
362721,Eipr1
362722,Tmem18
362724,Sh3yl1
362728,Polr1f
362731,Snx13
362733,Etv1
362734,Stxbp6
362735,Coch
362736,Hectd1
362738,Snx6
362739,Ppp2r3c
362740,Mbip
362741,Pax9
362746,Dnaaf2
362750,Atl1
362756,Pigh
362757,Rdh11
362760,Galnt16
362762,Dcaf4
362765,Angel1
362766,Alkbh1
362768,Ttc7b
362772,Btbd7
362774,Serpina11
362776,Glrx5
362778,Gskip
362779,Vrk1
362782,Cyp46a1
362783,Eml1
362787,Mok
362788,Traf3
362790,Inf2
362791,Siva1
362792,Pld4
362798,Ncapg2
362799,Rapgef5
362800,Itgb8
362802,Atp6v1c2
362809,Ptges3
362810,Coq10a
362812,Slc39a5
362813,Nabp2
362814,Rnf41
362817,Cdk2
362818,Pmel
362819,Sarnp
362825,Hmg20b
362826,Atcay
362827,Pias4
362828,Sppl2b
362829,Lsm7
362831,Dot1l
362834,Mbd3
362835,Reep6
362836,Dazap1
362837,Ndufs7
362838,Pwwp3a
362841,Mier2
362842,Syde1
362843,Ilvbl
362844,Brd4
362846,Zfp101
362848,Pram1
362849,Marchf2
362850,Angptl4
362851,Cd320
362855,Rtcb
362856,Pwp1
362858,Polr3b
362859,Ckap4
362860,Appl2
362862,Hsp90b1
362863,Ttc41
362865,Gnptab
362866,Chpt1
362867,Mybpc1
362871,Elk3
362873,Plxnc1
362876,Ppfia2
362886,Rassf3
362891,Os9
362892,Mbd6
362895,Stac3
362896,Stat6
362897,Uqcrb
